chi_0,chi
22.23222,9681133451280124149378318336.00000
22.25223,10190541026745376365636222976.00000
22.27223,10726752754367396688127066112.00000
22.29224,11291138120426217313962819584.00000
22.31223,11885079597709698331779792896.00000
22.33224,12510410645004813881332203520.00000
22.35223,13168438177235698136932941824.00000
22.37223,13861078294602775457127464960.00000
22.39223,14590428908416060681801957376.00000
22.41224,15358158194635627513128157184.00000
22.43224,16166221212985383984224534528.00000
22.45225,17016863448727934611390201856.00000
22.47225,17912335109492366780569485312.00000
22.49226,18854788413803248332568526848.00000
22.51226,19846902124047987073634795520.00000
22.53225,20890417612867141185440841728.00000
22.55225,21989642859084708501832859648.00000
22.57226,23146707649984463232802226176.00000
22.59225,24364100672702877681376559104.00000
22.61226,25646102752456673180942073856.00000
22.63226,26995566198601502997207842816.00000
22.65227,28416143761611866800746659840.00000
22.67227,29911247351271637910225420288.00000
22.69228,31485136542148364745626877952.00000
22.71227,33140576279817767484223651840.00000
22.73227,34884253435219589543638335488.00000
22.75227,36719813675278606289975902208.00000
22.77228,38651955754645273020223979520.00000
22.79228,40685775106754606081568145408.00000
22.81229,42826598560999282433809448960.00000
22.83228,45079219319359414766839791616.00000
22.85229,47451221502406491730872369152.00000
22.87229,49947856381669464371384811520.00000
22.89229,52575229977010683139638427648.00000
22.91228,55340402226322038155227693056.00000
22.93229,58252345625920981744058630144.00000
22.95229,61317492038957182362912292864.00000
22.97230,64543699483258135101424271360.00000
22.99230,67940148239266538549889990656.00000
23.01231,71514790772139545190849314816.00000
23.03231,75277808504014221979382972416.00000
23.05231,79237305015775173226677665792.00000
23.07230,83405076778896607306477207552.00000
23.09231,87793741956620751910792593408.00000
23.11231,92412971955504524073021472768.00000
23.13231,97273760444720044327221329920.00000
23.15231,102392154025576103727828303872.00000
23.17232,107779892501149116212843642880.00000
23.19232,113451124081421759239327580160.00000
23.21233,119420761999746935146864967680.00000
23.23233,125704512847046668375436558336.00000
23.25232,132313870863340263641492488192.00000
23.27232,139275489085057037222618857472.00000
23.29233,146603978514094987801106841600.00000
23.31233,154318086945391107868454813696.00000
23.33234,162438715572998578474378592256.00000
23.35234,170984725528649980981861679104.00000
23.37234,179978925842457575777286225920.00000
23.39234,189449178476670293767413039104.00000
23.41235,199416979643518157577254862848.00000
23.43233,209902012166501767888062382080.00000
23.45234,220946758454501020028178006016.00000
23.47234,232572695830280005144033624064.00000
23.49235,244809405197487418693247827968.00000
23.51235,257690925373731785078520938496.00000
23.53236,271250275145461328859187118080.00000
23.55236,285523080045422818638738489344.00000
23.57236,300546892331888033835914362880.00000
23.59236,316355221917419417453151125504.00000
23.61236,332995065793254488199615479808.00000
23.63236,350515498791883227428368154624.00000
23.65236,368952070888188677828577853440.00000
23.67236,388365795057129515216405528576.00000
23.69237,408802648258782958457651724288.00000
23.71237,430311629767775262991053750272.00000
23.73238,452953979232656282375742816256.00000
23.75238,476787800650631244726428237824.00000
23.77238,501875731490728933017224478720.00000
23.79237,528261595313910377555714637824.00000
23.81238,556060013399447790370525544448.00000
23.83238,585316924928486527370296033280.00000
23.85239,616115519108988820225110573056.00000
23.87239,648534678350684523488618741760.00000
23.89239,682646635971295611254009233408.00000
23.91239,718566617713004102864496230400.00000
23.93240,756376528300088889446666076160.00000
23.95240,796173006240255415420171845632.00000
23.97239,838031307165774691451138998272.00000
23.99239,882130729887268312229041143808.00000
24.01240,928547285615644547563237933056.00000
24.03240,977406098173233511573311455232.00000
24.05241,1028831989150910414721550123008.00000
24.07241,1082971691920030982624033898496.00000
24.09241,1139951917018063573601136672768.00000
24.11241,1199911615356400144093626236928.00000
24.13242,1263049277443048671029124661248.00000
24.15241,1329483831355513743552693665792.00000
24.17242,1399434092667145609544955068416.00000
24.19241,1473047852559392157422516699136.00000
24.21242,1550551935739158581984282804224.00000
24.23242,1632139619221855772069559533568.00000
24.25243,1718020500521459414011511570432.00000
24.27243,1808420346534782539808515293184.00000
24.29243,1903577013416834327750694141952.00000
24.31244,2003733041910174962816223543296.00000
24.33243,2109094251635593835622097223680.00000
24.35243,2220063214891022617683492339712.00000
24.37244,2336880054567382264720234905600.00000
24.39244,2459843526457845041967124185088.00000
24.41245,2589277018219157862728394080256.00000
24.43244,2725468858659298816062212014080.00000
24.45245,2868879497399813623855494201344.00000
24.47245,3019824161848166800665545277440.00000
24.49245,3178723558189584237445162991616.00000
24.51244,3345856041594032202561823440896.00000
24.53245,3521910095315781227330521792512.00000
24.55245,3707227845361782251807699894272.00000
24.57246,3902282283958959499657961537536.00000
24.59246,4107630725910155314930846269440.00000
24.61246,4323768226338501888273396269056.00000
24.63247,4551261771453398480768548732928.00000
24.65247,4790651146633303024342809968640.00000
24.67247,5042728802752972908420199874560.00000
24.69247,5307968940965151971294496948224.00000
24.71246,5587160083135683854844903292928.00000
24.73247,5881126716673545736168568520704.00000
24.75247,6190606890791612346376650752000.00000
24.77248,6516348326109315333613705756672.00000
24.79248,6859203315329483011447901388800.00000
24.81248,7220125096460881514983493468160.00000
24.83249,7600037893292606228224544866304.00000
24.85249,7999940883014568642183950237696.00000
24.87248,8420566070210545414826994171904.00000
24.89249,8863610786731275485514964140032.00000
24.91249,9330002278680403274824859779072.00000
24.93250,9820932546916068807122941378560.00000
24.95249,10337500505008301780329016852480.00000
24.97250,10881403484807841133804373671936.00000
24.99250,11454011199268310242403953934336.00000
25.01250,12056660720346202885994982670336.00000
25.03251,12691112244034877964655832072192.00000
25.05250,13358342582396584098759664730112.00000
25.07250,14061185457552497979091991920640.00000
25.09251,14801120594705827911762654003200.00000
25.11251,15579876757778622816491480809472.00000
25.13251,16399731563015036654643618775040.00000
25.15252,17262597531061699769573453070336.00000
25.17252,18170583028548020074561671266304.00000
25.19252,19126620909512382659986110545920.00000
25.21252,20133113309558361794016912080896.00000
25.23252,21192085179433811980521708716032.00000
25.25252,22306758306448006206251092410368.00000
25.27252,23480422177756115877189438668800.00000
25.29253,24716019318803083000747982323712.00000
25.31253,26016446315852704228429319372800.00000
25.33253,27385288842885956550365628334080.00000
25.35254,28826376776899379111782378373120.00000
25.37254,30343061260264943664751855009792.00000
25.39255,31939791139998832044636976971776.00000
25.41254,33619008446256665802370650734592.00000
25.43254,35388131147867600302568873394176.00000
25.45255,37250065502501989113767638597632.00000
25.47255,39209961534151390556251194654720.00000
25.49255,41272654946094263146718366269440.00000
25.51255,43444209710241793865109479620608.00000
25.53255,45730007964342907040510326603776.00000
25.55256,48136437672428446373480054652928.00000
25.57256,50669117921707980660422698074112.00000
25.59255,53333024650855043715021347487744.00000
25.61256,56139541105387126885585036247040.00000
25.63256,59093304724748271889627937243136.00000
25.65257,62202947239290527179457452572672.00000
25.67257,65475727039634858988638518116352.00000
25.69257,68921238161085729014301602086912.00000
25.71257,72546390823628054476809324986368.00000
25.73257,76363400013743221589342918017024.00000
25.75258,80381226289606213983345303355392.00000
25.77257,84607872740142880503953035886592.00000
25.79257,89059476107193437221390093647872.00000
25.81258,93746007610918065597089453178880.00000
25.83258,98678424954945752629890651258880.00000
25.85258,103870364822521751336884373553152.00000
25.87259,109336276295042095765966708277248.00000
25.89259,115088964314788144069356143247360.00000
25.91260,121145257129168931885164588433408.00000
25.93260,127519255648944444248085816672256.00000
25.95259,134223513359825559467469976895488.00000
25.97260,141286696310846979630307701948416.00000
25.99260,148720448875503232844809761718272.00000
26.01260,156544113866908153177771455021056.00000
26.03260,164780612518601633998345210953728.00000
26.05260,173450486898110567085467636858880.00000
26.07261,182577915521827245022632856256512.00000
26.09261,192184194826989999117382493143040.00000
26.11262,202295882496004123543426492792832.00000
26.13261,212933075711694891896165170675712.00000
26.15261,224138173920407828450013821796352.00000
26.17262,235931119562463296127838399234048.00000
26.19262,248344543963584333000322572091392.00000
26.21262,261413090102057815881096720547840.00000
26.23262,275163006175279217598802065096704.00000
26.25262,289640618220656170743413346402304.00000
26.27263,304882271384029569526438930939904.00000
26.29263,320923498413089527128581782634496.00000
26.31262,337795886121650934580918624452608.00000
26.33263,355571583202628392952595920977920.00000
26.35263,374279874675076247020741754617856.00000
26.37263,393975423328854191858119639826432.00000
26.39264,414704342430425607879969568980992.00000
26.41264,436527136299210568047227236777984.00000
26.43265,459494869961829594296232232091648.00000
26.45265,483670987845296062366073135038464.00000
26.47265,509111429365135180377921949794304.00000
26.49265,535889890639310656126268764848128.00000
26.51265,564085561144710526280573533552640.00000
26.53265,593769235577331423525307049574400.00000
26.55265,625000567172816412122466014461952.00000
26.57265,657884664777626066391016081981440.00000
26.59266,692499093072346860938806400385024.00000
26.61266,728940256637538144754744738971648.00000
26.63267,767293109108395877060196050141184.00000
26.65267,807670070914737661451374610612224.00000
26.67268,850171724684755435075615974227968.00000
26.69267,894868942485698285953658115850240.00000
26.71267,941952289712363707311568319414272.00000
26.73267,991520182597874886881201065295872.00000
26.75268,1043688678020914829063328146391040.00000
26.77267,1098585283805529928026264172494848.00000
26.79268,1156395690957612990811244012240896.00000
26.81268,1217238896463440324597192343945216.00000
26.83269,1281283569653364562446564173283328.00000
26.85269,1348707819150537888446410611752960.00000
26.87268,1419615477175755363867288823398400.00000
26.89268,1494308136871087889478671107358720.00000
26.91269,1572942397651505065885332202848256.00000
26.93269,1655714782498243447205912345837568.00000
26.95270,1742829551517785121185769891823616.00000
26.97270,1834527793532780915633441445249024.00000
26.99271,1931065452646353082920762400047104.00000
27.01270,2032621411194178360497455679668224.00000
27.03271,2139583144408553072389564709994496.00000
27.05270,2252121642757403511747559932559360.00000
27.07270,2370580434601631371597725854334976.00000
27.09270,2495307381092275843797309129228288.00000
27.11271,2626616918999315414936134134792192.00000
27.13271,2764815283739968305959704041881600.00000
27.15272,2910307281707080836217910864117760.00000
27.17272,3063431798986407378561008236756992.00000
27.19273,3224613758496432639768355284189184.00000
27.21273,3394300985046368106154396764602368.00000
27.23272,3572754374499493171612067668426752.00000
27.25272,3760762185175822802031410013011968.00000
27.27273,3958633283115158699791011129851904.00000
27.29272,4166851083902841805888219126956032.00000
27.31273,4386121832331284429769863954694144.00000
27.33273,4616895519604766807165871444721664.00000
27.35274,4859812160723599479678364444262400.00000
27.37274,5115548908889271550317712774266880.00000
27.39275,5384699975320640001615868014362624.00000
27.41273,5667841002135972535400658257313792.00000
27.43274,5966052710989565288652070438567936.00000
27.45274,6280001732592573438648137736519680.00000
27.47275,6610421546418273573201737882271744.00000
27.49275,6958278983637347574307567091843072.00000
27.51276,7324386132915566651425959190724608.00000
27.53275,7709639262841373419875941144854528.00000
27.55276,8115278789334131830692961876705280.00000
27.57276,8542326012926252322603813163761664.00000
27.59276,8991638826064959664139000099110912.00000
27.61275,9464586390433703485882561114144768.00000
27.63276,9962562626516719126024032622739456.00000
27.65276,10486738625591170554303469196410880.00000
27.67277,11038577632783493090205801599991808.00000
27.69277,11619368343674582814597199821799424.00000
27.71278,12230810449938378554595100359393280.00000
27.73278,12874328820560097782895912104755200.00000
27.75278,13551499353209750788589581643022336.00000
27.77277,14264290372549801326313198581710848.00000
27.79278,15014911601550373799857457857560576.00000
27.81278,15804916654960771361467357871472640.00000
27.83278,16636233005422161348230916559863808.00000
27.85278,17511540793119596608443290526679040.00000
27.87279,18433043551323005118993800213037056.00000
27.89279,19402890343940586300039670498590720.00000
27.91280,20423921005422460813931519974309888.00000
27.93280,21498522284164370873839354151698432.00000
27.95279,22628791250592865913948852147191808.00000
27.97279,23819575677901787483416518931251200.00000
27.99280,25072836463113363624597794716647424.00000
28.01280,26392032410697357689980747656462336.00000
28.03281,27780850106090761542024027342635008.00000
28.05281,29242748353763338533215701928247296.00000
28.07281,30781346890389959115479576452530176.00000
28.09282,32400891850305372143158554911571968.00000
28.11282,34105916569933440678819317898280960.00000
28.13281,35899015771596506879518053977030656.00000
28.15282,37787827545336961541550890744283136.00000
