t,spline,actual,error
4.70693,44.94872,44.83381,-0.11491
4.70784,44.98053,44.86574,-0.11479
4.70874,45.01233,44.89775,-0.11458
4.70965,45.04412,44.92986,-0.11426
4.71055,45.07593,44.96205,-0.11388
4.71145,45.10771,44.99436,-0.11335
4.71236,45.13952,45.02675,-0.11277
4.71326,45.17129,45.05920,-0.11208
4.71417,45.20309,45.09177,-0.11133
4.71507,45.23490,45.12447,-0.11043
4.71598,45.26669,45.15723,-0.10946
4.71688,45.29849,45.19009,-0.10839
4.71778,45.33028,45.22305,-0.10722
4.71869,45.36208,45.25612,-0.10596
4.71959,45.39388,45.28928,-0.10460
4.72050,45.42567,45.32253,-0.10314
4.72140,45.45746,45.35588,-0.10158
4.72231,45.48925,45.38932,-0.09993
4.72321,45.52105,45.42291,-0.09814
4.72411,45.55286,45.45657,-0.09629
4.72502,45.58465,45.49032,-0.09433
4.72592,45.61645,45.52420,-0.09225
4.72683,45.64824,45.55816,-0.09008
4.72773,45.68004,45.59225,-0.08780
4.72864,45.71185,45.62642,-0.08543
4.72954,45.74363,45.66069,-0.08294
4.73044,45.77542,45.69508,-0.08035
4.73135,45.80721,45.72956,-0.07764
4.73225,45.83901,45.76418,-0.07484
4.73316,45.87080,45.79890,-0.07190
4.73406,45.90261,45.83371,-0.06890
4.73497,45.93441,45.86865,-0.06576
4.73587,45.96620,45.90369,-0.06251
4.73678,45.99800,45.93885,-0.05915
4.73768,46.02979,45.97410,-0.05569
4.73858,46.06158,46.00949,-0.05209
4.73949,46.09336,46.04496,-0.04840
4.74039,46.12517,46.08060,-0.04456
4.74130,46.15697,46.11632,-0.04065
4.74220,46.18876,46.15213,-0.03663
4.74311,46.22057,46.18811,-0.03246
4.74401,46.25235,46.22417,-0.02819
4.74491,46.28416,46.26035,-0.02380
4.74582,46.31596,46.29669,-0.01927
4.74672,46.34773,46.33308,-0.01466
4.74763,46.37954,46.36964,-0.00990
4.74853,46.41132,46.40630,-0.00503
4.74944,46.44313,46.44309,-0.00003
4.75034,46.48777,46.48000,-0.00777
4.75124,46.53238,46.51705,-0.01533
4.75215,46.57703,46.55422,-0.02280
4.75305,46.62164,46.59149,-0.03015
4.75396,46.66629,46.62891,-0.03738
4.75486,46.71088,46.66640,-0.04448
4.75577,46.75553,46.70411,-0.05142
4.75667,46.80017,46.74192,-0.05825
4.75757,46.84479,46.77984,-0.06495
4.75848,46.88943,46.81790,-0.07153
4.75938,46.93405,46.85603,-0.07802
4.76029,46.97869,46.89439,-0.08431
4.76119,47.02334,46.93286,-0.09048
4.76210,47.06796,46.97144,-0.09652
4.76300,47.11258,47.01013,-0.10244
4.76390,47.15720,47.04899,-0.10821
4.76481,47.20184,47.08800,-0.11384
4.76571,47.24646,47.12711,-0.11935
4.76662,47.29110,47.16638,-0.12472
4.76752,47.33574,47.20579,-0.12995
4.76843,47.38036,47.24535,-0.13501
4.76933,47.42500,47.28503,-0.13998
4.77023,47.46962,47.32484,-0.14479
4.77114,47.51424,47.36482,-0.14942
4.77204,47.55888,47.40493,-0.15395
4.77295,47.60351,47.44518,-0.15833
4.77385,47.64814,47.48561,-0.16253
4.77476,47.69276,47.52617,-0.16660
4.77566,47.73741,47.56686,-0.17055
4.77657,47.78205,47.60770,-0.17435
4.77747,47.82667,47.64870,-0.17797
4.77837,47.87131,47.68987,-0.18145
4.77928,47.91591,47.73112,-0.18479
4.78018,47.96055,47.77258,-0.18797
4.78109,48.00517,47.81422,-0.19095
4.78199,48.04981,47.85596,-0.19385
4.78290,48.09445,47.89787,-0.19658
4.78380,48.13908,47.93995,-0.19913
4.78470,48.18372,47.98219,-0.20153
4.78561,48.22833,48.02457,-0.20376
4.78651,48.27298,48.06714,-0.20584
4.78742,48.31757,48.10982,-0.20776
4.78832,48.36222,48.15271,-0.20951
4.78923,48.40686,48.19574,-0.21112
4.79013,48.45148,48.23895,-0.21253
4.79103,48.49612,48.28230,-0.21382
4.79194,48.54074,48.32582,-0.21492
4.79284,48.58538,48.36955,-0.21583
4.79375,48.63003,48.41340,-0.21663
4.79465,48.67464,48.45744,-0.21720
4.79556,48.71926,48.50159,-0.21768
4.79646,48.76389,48.54598,-0.21790
4.79736,48.80853,48.59053,-0.21799
4.79827,48.85317,48.63528,-0.21789
4.79917,48.89779,48.68012,-0.21767
4.80008,48.94243,48.72527,-0.21717
4.80098,48.98705,48.77045,-0.21660
4.80189,49.03169,48.81587,-0.21582
4.80279,49.07634,48.86153,-0.21480
4.80369,49.12093,48.90723,-0.21371
4.80460,49.16557,48.95322,-0.21235
4.80550,49.21019,48.99934,-0.21085
4.80641,49.25484,49.04567,-0.20917
4.80731,49.29945,49.09219,-0.20727
4.80822,49.34410,49.13887,-0.20523
4.80912,49.38874,49.18576,-0.20298
4.81002,49.43336,49.23283,-0.20053
4.81093,49.47800,49.28011,-0.19790
4.81183,49.52260,49.32748,-0.19511
4.81274,49.56724,49.37514,-0.19210
4.81364,49.61186,49.42294,-0.18893
4.81455,49.65651,49.47096,-0.18554
4.81545,49.70115,49.51919,-0.18196
4.81635,49.74577,49.56754,-0.17823
4.81726,49.79041,49.61620,-0.17421
4.81816,49.83503,49.66495,-0.17008
4.81907,49.87967,49.71391,-0.16576
4.81997,49.92429,49.76310,-0.16119
4.82088,49.96891,49.81251,-0.15640
4.82178,50.01355,49.86209,-0.15146
4.82268,50.05817,49.91183,-0.14634
4.82359,50.10281,49.96183,-0.14098
4.82449,50.14745,50.01202,-0.13543
4.82540,50.19208,50.06240,-0.12968
4.82630,50.23672,50.11304,-0.12368
4.82721,50.28134,50.16380,-0.11754
4.82811,50.32596,50.21483,-0.11113
4.82901,50.37057,50.26596,-0.10461
4.82992,50.41522,50.31744,-0.09777
4.83082,50.45986,50.36905,-0.09081
4.83173,50.50448,50.42090,-0.08358
4.83263,50.54913,50.47293,-0.07619
4.83354,50.59374,50.52512,-0.06862
4.83444,50.63839,50.57762,-0.06076
4.83535,50.68303,50.63030,-0.05272
4.83625,50.72762,50.68315,-0.04447
4.83715,50.77226,50.73624,-0.03602
4.83806,50.81689,50.78957,-0.02731
4.83896,50.86153,50.84305,-0.01848
4.83987,50.90617,50.89684,-0.00933
4.84077,50.95079,50.95076,-0.00003
4.84168,51.01348,51.00489,-0.00859
4.84258,51.07615,51.05930,-0.01685
4.84348,51.13885,51.11388,-0.02497
4.84439,51.20148,51.16869,-0.03280
4.84529,51.26418,51.22371,-0.04047
4.84620,51.32688,51.27895,-0.04793
4.84710,51.38955,51.33442,-0.05513
4.84801,51.45225,51.39010,-0.06215
4.84891,51.51492,51.44595,-0.06896
4.84981,51.57762,51.50206,-0.07556
4.85072,51.64032,51.55840,-0.08192
4.85162,51.70298,51.61491,-0.08808
4.85253,51.76565,51.67162,-0.09403
4.85343,51.82832,51.72855,-0.09977
4.85434,51.89102,51.78577,-0.10525
4.85524,51.95369,51.84315,-0.11054
4.85614,52.01638,51.90074,-0.11564
4.85705,52.07909,51.95859,-0.12050
4.85795,52.14175,52.01662,-0.12513
4.85886,52.20445,52.07484,-0.12961
4.85976,52.26712,52.13332,-0.13380
4.86067,52.32978,52.19199,-0.13779
4.86157,52.39249,52.25086,-0.14162
4.86247,52.45515,52.30994,-0.14521
4.86338,52.51785,52.36923,-0.14862
4.86428,52.58052,52.42874,-0.15178
4.86519,52.64322,52.48847,-0.15475
4.86609,52.70592,52.54842,-0.15751
4.86700,52.76859,52.60849,-0.16010
4.86790,52.83129,52.66885,-0.16243
4.86880,52.89392,52.72930,-0.16462
4.86971,52.95662,52.79002,-0.16660
4.87061,53.01929,52.85095,-0.16833
4.87152,53.08199,52.91207,-0.16991
4.87242,53.14469,52.97343,-0.17126
4.87333,53.20736,53.03493,-0.17242
4.87423,53.27006,53.09656,-0.17350
4.87513,53.33272,53.15847,-0.17425
4.87604,53.39542,53.22054,-0.17488
4.87694,53.45806,53.28273,-0.17533
4.87785,53.52076,53.34518,-0.17558
4.87875,53.58346,53.40780,-0.17566
4.87966,53.64613,53.47060,-0.17552
4.88056,53.70882,53.53358,-0.17524
4.88146,53.77149,53.59673,-0.17477
4.88237,53.83419,53.65998,-0.17421
4.88327,53.89690,53.72347,-0.17342
4.88418,53.95956,53.78711,-0.17245
4.88508,54.02222,53.85088,-0.17134
4.88599,54.08489,53.91477,-0.17012
4.88689,54.14759,53.97893,-0.16866
4.88779,54.21029,54.04316,-0.16713
4.88870,54.27296,54.10753,-0.16543
4.88960,54.33566,54.17211,-0.16355
4.89051,54.39833,54.23666,-0.16167
4.89141,54.46103,54.30154,-0.15948
4.89232,54.52373,54.36651,-0.15722
4.89322,54.58636,54.43155,-0.15482
4.89412,54.64906,54.49667,-0.15239
4.89503,54.71173,54.56200,-0.14973
4.89593,54.77443,54.62744,-0.14699
4.89684,54.83710,54.69293,-0.14417
4.89774,54.89980,54.75858,-0.14122
4.89865,54.96250,54.82433,-0.13817
4.89955,55.02516,54.89013,-0.13503
4.90046,55.08786,54.95606,-0.13180
4.90136,55.15050,55.02199,-0.12851
4.90226,55.21320,55.08812,-0.12508
4.90317,55.27586,55.15427,-0.12160
4.90407,55.33857,55.22062,-0.11795
4.90498,55.40126,55.28688,-0.11438
4.90588,55.46393,55.35326,-0.11068
4.90679,55.52663,55.41965,-0.10698
4.90769,55.58930,55.48608,-0.10321
4.90859,55.65200,55.55268,-0.09932
4.90950,55.71466,55.61919,-0.09548
4.91040,55.77733,55.68578,-0.09155
4.91131,55.84003,55.75246,-0.08757
4.91221,55.90270,55.81910,-0.08360
4.91312,55.96540,55.88580,-0.07960
4.91402,56.02810,55.95249,-0.07561
4.91492,56.09077,56.01922,-0.07155
4.91583,56.15347,56.08590,-0.06757
4.91673,56.21613,56.15262,-0.06351
4.91764,56.27880,56.21938,-0.05943
4.91854,56.34147,56.28603,-0.05544
4.91945,56.40417,56.35275,-0.05143
4.92035,56.46687,56.41941,-0.04745
4.92125,56.52954,56.48605,-0.04349
4.92216,56.59224,56.55264,-0.03960
4.92306,56.65490,56.61917,-0.03573
4.92397,56.71761,56.68573,-0.03188
4.92487,56.78030,56.75214,-0.02816
4.92578,56.84297,56.81868,-0.02429
4.92668,56.90564,56.88499,-0.02065
4.92758,56.96830,56.95132,-0.01699
4.92849,57.03101,57.01757,-0.01344
4.92939,57.09370,57.08379,-0.00992
4.93030,57.15637,57.14979,-0.00658
4.93120,57.21907,57.21580,-0.00327
4.93211,57.28174,57.28174,0.00000
4.93301,57.33870,57.34756,0.00885
4.93392,57.39567,57.41335,0.01767
4.93482,57.45258,57.47891,0.02633
4.93572,57.50954,57.54446,0.03491
4.93663,57.56648,57.60987,0.04339
4.93753,57.62345,57.67520,0.05175
4.93844,57.68038,57.74037,0.05999
4.93934,57.73735,57.80547,0.06812
4.94025,57.79432,57.87045,0.07613
4.94115,57.85125,57.93525,0.08400
4.94205,57.90822,57.99989,0.09166
4.94296,57.96513,58.06438,0.09925
4.94386,58.02209,58.12875,0.10666
4.94477,58.07903,58.19299,0.11397
4.94567,58.13600,58.25715,0.12115
4.94658,58.19296,58.32113,0.12817
4.94748,58.24990,58.38486,0.13496
4.94838,58.30687,58.44853,0.14167
4.94929,58.36380,58.51200,0.14820
4.95019,58.42077,58.57524,0.15447
4.95110,58.47770,58.63840,0.16069
4.95200,58.53464,58.70137,0.16673
4.95291,58.59161,58.76420,0.17259
4.95381,58.64854,58.82681,0.17826
4.95471,58.70551,58.88926,0.18375
4.95562,58.76248,58.95152,0.18904
4.95652,58.81942,59.01359,0.19417
4.95743,58.87638,59.07548,0.19910
4.95833,58.93332,59.13716,0.20385
4.95924,58.99025,59.19866,0.20841
4.96014,59.04720,59.25995,0.21275
4.96104,59.10416,59.32112,0.21696
4.96195,59.16113,59.38204,0.22092
4.96285,59.21806,59.44271,0.22465
4.96376,59.27503,59.50327,0.22824
4.96466,59.33196,59.56358,0.23161
4.96557,59.38893,59.62370,0.23478
4.96647,59.44590,59.68366,0.23776
4.96737,59.50280,59.74339,0.24058
4.96828,59.55977,59.80290,0.24313
4.96918,59.61671,59.86217,0.24546
4.97009,59.67367,59.92127,0.24760
4.97099,59.73061,59.98013,0.24953
4.97190,59.78757,60.03883,0.25126
4.97280,59.84454,60.09731,0.25277
4.97370,59.90148,60.15557,0.25409
4.97461,59.95844,60.21362,0.25518
4.97551,60.01535,60.27137,0.25602
4.97642,60.07232,60.32905,0.25673
4.97732,60.12928,60.38647,0.25719
4.97823,60.18622,60.44366,0.25743
4.97913,60.24319,60.50062,0.25743
4.98003,60.30013,60.55739,0.25726
4.98094,60.35709,60.61395,0.25686
4.98184,60.41406,60.67026,0.25620
4.98275,60.47099,60.72636,0.25536
4.98365,60.52793,60.78220,0.25427
4.98456,60.58487,60.83789,0.25302
4.98546,60.64183,60.89339,0.25156
4.98636,60.69877,60.94861,0.24984
4.98727,60.75574,61.00363,0.24789
4.98817,60.81270,61.05843,0.24573
4.98908,60.86964,61.11301,0.24337
4.98998,60.92661,61.16744,0.24084
4.99089,60.98354,61.22159,0.23804
4.99179,61.04048,61.27556,0.23508
4.99269,61.09742,61.32920,0.23178
4.99360,61.15438,61.38282,0.22844
4.99450,61.21135,61.43614,0.22479
4.99541,61.26828,61.48930,0.22101
4.99631,61.32525,61.54208,0.21683
4.99722,61.38219,61.59482,0.21263
4.99812,61.43916,61.64725,0.20810
4.99903,61.49612,61.69953,0.20341
4.99993,61.55303,61.75155,0.19852
5.00083,61.60999,61.80340,0.19341
5.00174,61.66693,61.85503,0.18810
5.00264,61.72390,61.90647,0.18258
5.00355,61.78086,61.95772,0.17685
5.00445,61.83780,62.00868,0.17088
5.00536,61.89477,62.05951,0.16474
5.00626,61.95171,62.11007,0.15836
5.00716,62.00867,62.16052,0.15186
5.00807,62.06558,62.21065,0.14507
5.00897,62.12254,62.26067,0.13812
5.00988,62.17951,62.31046,0.13095
5.01078,62.23645,62.36007,0.12362
5.01169,62.29342,62.40945,0.11603
5.01259,62.35035,62.45861,0.10826
5.01349,62.40731,62.50761,0.10029
5.01440,62.46428,62.55643,0.09216
5.01530,62.52122,62.60504,0.08382
5.01621,62.57816,62.65342,0.07526
5.01711,62.63509,62.70160,0.06651
5.01802,62.69206,62.74965,0.05759
5.01892,62.74903,62.79750,0.04847
5.01982,62.80596,62.84513,0.03917
5.02073,62.86293,62.89257,0.02964
5.02163,62.91986,62.93985,0.01999
5.02254,62.97683,62.98690,0.01007
5.02344,63.03379,63.03379,0.00000
5.02435,63.07286,63.08047,0.00761
5.02525,63.11197,63.12701,0.01504
5.02615,63.15107,63.17329,0.02222
5.02706,63.19018,63.21950,0.02932
5.02796,63.22927,63.26541,0.03614
5.02887,63.26839,63.31123,0.04285
5.02977,63.30750,63.35687,0.04937
5.03068,63.34660,63.40224,0.05565
5.03158,63.38571,63.44756,0.06185
5.03248,63.42478,63.49258,0.06779
5.03339,63.46390,63.53749,0.07359
5.03429,63.50299,63.58218,0.07919
5.03520,63.54210,63.62679,0.08468
5.03610,63.58121,63.67117,0.08995
5.03701,63.62031,63.71531,0.09500
5.03791,63.65942,63.75939,0.09997
5.03881,63.69852,63.80325,0.10474
5.03972,63.73763,63.84700,0.10937
5.04062,63.77672,63.89048,0.11376
5.04153,63.81581,63.93387,0.11805
5.04243,63.85493,63.97709,0.12216
5.04334,63.89402,64.02011,0.12609
5.04424,63.93314,64.06297,0.12984
5.04515,63.97225,64.10570,0.13345
5.04605,64.01134,64.14827,0.13692
5.04695,64.05045,64.19069,0.14024
5.04786,64.08955,64.23291,0.14336
5.04876,64.12865,64.27496,0.14632
5.04967,64.16774,64.31682,0.14908
5.05057,64.20685,64.35864,0.15179
5.05148,64.24596,64.40027,0.15430
5.05238,64.28506,64.44173,0.15667
5.05328,64.32417,64.48305,0.15887
5.05419,64.36327,64.52420,0.16093
5.05509,64.40237,64.56517,0.16280
5.05600,64.44150,64.60609,0.16460
5.05690,64.48056,64.64677,0.16621
5.05781,64.51968,64.68730,0.16763
5.05871,64.55878,64.72775,0.16898
5.05961,64.59789,64.76801,0.17012
5.06052,64.63698,64.80811,0.17113
5.06142,64.67609,64.84813,0.17204
5.06233,64.71520,64.88794,0.17274
5.06323,64.75430,64.92763,0.17332
5.06414,64.79341,64.96719,0.17378
5.06504,64.83249,65.00659,0.17410
5.06594,64.87160,65.04585,0.17426
5.06685,64.91071,65.08499,0.17428
5.06775,64.94981,65.12393,0.17413
5.06866,64.98892,65.16284,0.17392
5.06956,65.02802,65.20157,0.17355
5.07047,65.06712,65.24017,0.17305
5.07137,65.10624,65.27861,0.17237
5.07227,65.14533,65.31694,0.17161
5.07318,65.18443,65.35510,0.17068
5.07408,65.22352,65.39320,0.16969
5.07499,65.26263,65.43112,0.16849
5.07589,65.30173,65.46895,0.16722
5.07680,65.34084,65.50661,0.16577
5.07770,65.37995,65.54416,0.16421
5.07860,65.41904,65.58156,0.16251
5.07951,65.45816,65.61890,0.16074
5.08041,65.49725,65.65602,0.15877
5.08132,65.53635,65.69302,0.15668
5.08222,65.57544,65.72998,0.15454
5.08313,65.61455,65.76677,0.15222
5.08403,65.65366,65.80350,0.14983
5.08493,65.69276,65.83997,0.14720
5.08584,65.73187,65.87642,0.14455
5.08674,65.77097,65.91272,0.14175
5.08765,65.81008,65.94893,0.13885
5.08855,65.84920,65.98502,0.13582
5.08946,65.88827,66.02094,0.13267
5.09036,65.92738,66.05681,0.12943
5.09126,65.96648,66.09251,0.12604
5.09217,66.00558,66.12813,0.12254
5.09307,66.04470,66.16367,0.11897
5.09398,66.08379,66.19902,0.11523
5.09488,66.12291,66.23433,0.11142
5.09579,66.16200,66.26945,0.10745
5.09669,66.20112,66.30450,0.10339
5.09759,66.24019,66.33942,0.09923
5.09850,66.27930,66.37427,0.09496
5.09940,66.31841,66.40897,0.09055
5.10031,66.35751,66.44357,0.08606
5.10121,66.39662,66.47810,0.08148
5.10212,66.43571,66.51250,0.07678
5.10302,66.47483,66.54681,0.07198
5.10393,66.51395,66.58096,0.06702
5.10483,66.55303,66.61502,0.06199
5.10573,66.59213,66.64902,0.05688
5.10664,66.63123,66.68286,0.05164
5.10754,66.67033,66.71666,0.04633
5.10845,66.70943,66.75027,0.04085
5.10935,66.74854,66.78387,0.03533
5.11026,66.78766,66.81734,0.02968
5.11116,66.82675,66.85069,0.02394
5.11206,66.86586,66.88396,0.01810
5.11297,66.90495,66.91710,0.01215
5.11387,66.94405,66.95018,0.00613
5.11478,66.98316,66.98317,0.00001
5.11568,67.01202,67.01602,0.00400
5.11659,67.04089,67.04875,0.00787
5.11749,67.06974,67.08144,0.01170
5.11839,67.09860,67.11403,0.01543
5.11930,67.12746,67.14655,0.01908
5.12020,67.15631,67.17894,0.02263
5.12111,67.18518,67.21121,0.02603
5.12201,67.21401,67.24341,0.02940
5.12292,67.24287,67.27550,0.03262
5.12382,67.27173,67.30751,0.03578
5.12472,67.30059,67.33945,0.03886
5.12563,67.32946,67.37129,0.04183
5.12653,67.35831,67.40305,0.04474
5.12744,67.38717,67.43471,0.04754
5.12834,67.41602,67.46626,0.05024
5.12925,67.44489,67.49776,0.05287
5.13015,67.47375,67.52913,0.05537
5.13105,67.50259,67.56041,0.05782
5.13196,67.53145,67.59160,0.06015
5.13286,67.56030,67.62282,0.06252
5.13377,67.58916,67.65384,0.06467
5.13467,67.61803,67.68480,0.06676
5.13558,67.64688,67.71565,0.06877
5.13648,67.67574,67.74643,0.07069
5.13738,67.70459,67.77715,0.07256
5.13829,67.73346,67.80775,0.07430
5.13919,67.76230,67.83833,0.07603
5.14010,67.79116,67.86874,0.07758
5.14100,67.82002,67.89912,0.07910
5.14191,67.84888,67.92940,0.08052
5.14281,67.87774,67.95958,0.08184
5.14371,67.90659,67.98975,0.08316
5.14462,67.93546,68.01981,0.08435
5.14552,67.96432,68.04974,0.08543
5.14643,67.99316,68.07964,0.08647
5.14733,68.02202,68.10947,0.08745
5.14824,68.05087,68.13918,0.08831
5.14914,68.07973,68.16885,0.08913
5.15004,68.10858,68.19841,0.08983
5.15095,68.13745,68.22791,0.09045
5.15185,68.16631,68.25739,0.09107
5.15276,68.19516,68.28673,0.09157
5.15366,68.22403,68.31596,0.09193
5.15457,68.25288,68.34517,0.09229
5.15547,68.28172,68.37427,0.09254
5.15637,68.31059,68.40334,0.09274
5.15728,68.33945,68.43231,0.09286
5.15818,68.36830,68.46123,0.09293
5.15909,68.39716,68.49005,0.09290
5.15999,68.42603,68.51878,0.09276
5.16090,68.45489,68.54752,0.09263
5.16180,68.48373,68.57610,0.09236
5.16271,68.51260,68.60468,0.09208
5.16361,68.54144,68.63310,0.09167
5.16451,68.57030,68.66153,0.09123
5.16542,68.59915,68.68982,0.09067
5.16632,68.62801,68.71809,0.09008
5.16723,68.65688,68.74628,0.08940
5.16813,68.68573,68.77437,0.08864
5.16904,68.71459,68.80243,0.08784
5.16994,68.74345,68.83041,0.08697
5.17084,68.77231,68.85835,0.08604
5.17175,68.80115,68.88618,0.08504
5.17265,68.83001,68.91396,0.08395
5.17356,68.85887,68.94167,0.08279
5.17446,68.88773,68.96930,0.08157
5.17537,68.91659,68.99693,0.08035
5.17627,68.94543,69.02440,0.07896
5.17717,68.97430,69.05191,0.07761
5.17808,69.00317,69.07927,0.07610
5.17898,69.03201,69.10658,0.07457
5.17989,69.06087,69.13383,0.07297
5.18079,69.08971,69.16101,0.07130
5.18170,69.11858,69.18817,0.06960
5.18260,69.14745,69.21524,0.06779
5.18350,69.17630,69.24223,0.06593
5.18441,69.20516,69.26918,0.06402
5.18531,69.23401,69.29602,0.06201
5.18622,69.26288,69.32286,0.05998
5.18712,69.29174,69.34962,0.05788
5.18803,69.32057,69.37630,0.05573
5.18893,69.34944,69.40292,0.05348
5.18983,69.37829,69.42949,0.05120
5.19074,69.40715,69.45599,0.04884
5.19164,69.43600,69.48242,0.04642
5.19255,69.46487,69.50888,0.04401
5.19345,69.49373,69.53519,0.04146
5.19436,69.52258,69.56146,0.03888
5.19526,69.55145,69.58768,0.03622
5.19616,69.58028,69.61382,0.03353
5.19707,69.60915,69.63991,0.03076
5.19797,69.63800,69.66594,0.02794
5.19888,69.66686,69.69194,0.02508
5.19978,69.69572,69.71785,0.02213
5.20069,69.72457,69.74373,0.01916
5.20159,69.75344,69.76955,0.01611
5.20249,69.78230,69.79530,0.01301
5.20340,69.81116,69.82103,0.00987
5.20430,69.84000,69.84662,0.00661
5.20521,69.86886,69.87218,0.00332
5.20611,69.89772,69.89774,0.00002
5.20702,69.92085,69.92319,0.00234
5.20792,69.94397,69.94861,0.00464
5.20883,69.96710,69.97403,0.00693
5.20973,69.99022,69.99930,0.00908
5.21063,70.01334,70.02457,0.01122
5.21154,70.03646,70.04979,0.01333
5.21244,70.05958,70.07492,0.01534
5.21335,70.08270,70.10001,0.01731
5.21425,70.10583,70.12508,0.01925
5.21516,70.12896,70.15004,0.02108
5.21606,70.15208,70.17499,0.02291
5.21696,70.17521,70.19989,0.02468
5.21787,70.19832,70.22472,0.02640
5.21877,70.22145,70.24953,0.02808
5.21968,70.24458,70.27423,0.02965
5.22058,70.26768,70.29892,0.03123
5.22149,70.29082,70.32353,0.03271
5.22239,70.31393,70.34813,0.03419
5.22329,70.33707,70.37265,0.03558
5.22420,70.36020,70.39717,0.03697
5.22510,70.38332,70.42155,0.03824
5.22601,70.40644,70.44597,0.03953
5.22691,70.42957,70.47026,0.04070
5.22782,70.45269,70.49457,0.04188
5.22872,70.47579,70.51880,0.04301
5.22962,70.49892,70.54297,0.04404
5.23053,70.52205,70.56714,0.04509
5.23143,70.54517,70.59119,0.04601
5.23234,70.56830,70.61525,0.04695
5.23324,70.59142,70.63924,0.04782
5.23415,70.61455,70.66321,0.04866
5.23505,70.63768,70.68710,0.04942
5.23595,70.66080,70.71094,0.05014
5.23686,70.68391,70.73476,0.05085
5.23776,70.70703,70.75850,0.05147
5.23867,70.73016,70.78223,0.05206
5.23957,70.75328,70.80585,0.05257
5.24048,70.77641,70.82948,0.05308
5.24138,70.79953,70.85309,0.05356
5.24228,70.82265,70.87660,0.05395
5.24319,70.84578,70.90012,0.05434
5.24409,70.86890,70.92352,0.05462
5.24500,70.89201,70.94693,0.05492
5.24590,70.91515,70.97025,0.05510
5.24681,70.93826,70.99353,0.05527
5.24771,70.96140,71.01682,0.05542
5.24861,70.98451,71.04002,0.05551
5.24952,71.00764,71.06320,0.05556
5.25042,71.03078,71.08632,0.05554
5.25133,71.05389,71.10944,0.05555
5.25223,71.07702,71.13245,0.05543
5.25314,71.10012,71.15544,0.05532
5.25404,71.12325,71.17839,0.05514
5.25494,71.14637,71.20131,0.05494
5.25585,71.16949,71.22421,0.05472
5.25675,71.19263,71.24704,0.05441
5.25766,71.21574,71.26979,0.05405
5.25856,71.23888,71.29254,0.05367
5.25947,71.26199,71.31525,0.05325
5.26037,71.28513,71.33792,0.05280
5.26127,71.30823,71.36047,0.05225
5.26218,71.33136,71.38310,0.05174
5.26308,71.35449,71.40564,0.05115
5.26399,71.37761,71.42810,0.05049
5.26489,71.40073,71.45058,0.04984
5.26580,71.42385,71.47298,0.04913
5.26670,71.44698,71.49536,0.04838
5.26761,71.47011,71.51767,0.04756
5.26851,71.49323,71.53996,0.04673
5.26941,71.51634,71.56223,0.04588
5.27032,71.53946,71.58446,0.04500
5.27122,71.56259,71.60663,0.04404
5.27213,71.58572,71.62875,0.04303
5.27303,71.60884,71.65085,0.04201
5.27394,71.63197,71.67291,0.04094
5.27484,71.65509,71.69490,0.03981
5.27574,71.67822,71.71689,0.03867
5.27665,71.70135,71.73883,0.03748
