chi_0,chi
0.18412,-2759.33643
0.18432,-2757.92505
0.18452,-2756.51270
0.18472,-2755.09961
0.18492,-2753.68604
0.18512,-2752.27173
0.18532,-2750.85645
0.18552,-2749.44141
0.18572,-2748.02466
0.18592,-2746.60742
0.18612,-2745.18945
0.18632,-2743.77051
0.18652,-2742.35107
0.18672,-2740.93066
0.18692,-2739.50977
0.18712,-2738.08789
0.18732,-2736.66650
0.18752,-2735.24341
0.18772,-2733.81934
0.18792,-2732.39478
0.18812,-2730.96948
0.18832,-2729.54346
0.18852,-2728.11646
0.18872,-2726.68921
0.18892,-2725.26074
0.18912,-2723.83252
0.18932,-2722.40283
0.18952,-2720.97241
0.18972,-2719.54102
0.18992,-2718.10938
0.19012,-2716.67676
0.19032,-2715.24316
0.19052,-2713.80908
0.19072,-2712.37402
0.19092,-2710.93945
0.19112,-2709.50293
0.19132,-2708.06592
0.19152,-2706.62817
0.19172,-2705.18945
0.19192,-2703.75000
0.19212,-2702.31006
0.19232,-2700.86914
0.19252,-2699.42773
0.19272,-2697.98633
0.19292,-2696.54346
0.19312,-2695.09961
0.19332,-2693.65527
0.19352,-2692.20996
0.19372,-2690.76392
0.19392,-2689.31738
0.19412,-2687.86963
0.19432,-2686.42163
0.19452,-2684.97363
0.19472,-2683.52393
0.19492,-2682.07349
0.19512,-2680.62207
0.19532,-2679.17041
0.19552,-2677.71777
0.19572,-2676.26440
0.19592,-2674.81006
0.19612,-2673.35522
0.19632,-2671.90063
0.19652,-2670.44409
0.19672,-2668.98706
0.19692,-2667.52905
0.19712,-2666.07031
0.19732,-2664.61133
0.19752,-2663.15112
0.19772,-2661.68994
0.19792,-2660.22852
0.19812,-2658.76709
0.19832,-2657.30396
0.19852,-2655.83984
0.19872,-2654.37524
0.19892,-2652.91016
0.19912,-2651.44385
0.19932,-2649.97705
0.19952,-2648.50928
0.19972,-2647.04102
0.19992,-2645.57275
0.20012,-2644.10303
0.20032,-2642.63232
0.20052,-2641.16064
0.20072,-2639.68872
0.20092,-2638.21582
0.20112,-2636.74219
0.20132,-2635.26758
0.20152,-2633.79248
0.20172,-2632.31738
0.20192,-2630.84082
0.20212,-2629.36328
0.20232,-2627.88501
0.20252,-2626.40625
0.20272,-2624.92627
0.20292,-2623.44604
0.20312,-2621.96484
0.20332,-2620.48267
0.20352,-2619.00073
0.20372,-2617.51758
0.20392,-2616.03320
0.20412,-2614.54810
0.20432,-2613.06201
0.20452,-2611.57568
0.20472,-2610.08838
0.20492,-2608.60034
0.20512,-2607.11133
0.20532,-2605.62256
0.20552,-2604.13232
0.20572,-2602.64111
0.20592,-2601.14941
0.20612,-2599.65674
0.20632,-2598.16309
0.20652,-2596.66895
0.20672,-2595.17383
0.20692,-2593.67822
0.20712,-2592.18262
0.20732,-2590.68530
0.20752,-2589.18726
0.20772,-2587.68848
0.20792,-2586.18896
0.20812,-2584.68848
0.20832,-2583.18750
0.20852,-2581.68555
0.20872,-2580.18286
0.20892,-2578.68018
0.20912,-2577.17627
0.20932,-2575.67114
0.20952,-2574.16553
0.20972,-2572.65894
0.20992,-2571.15161
0.21012,-2569.64355
0.21032,-2568.13477
0.21052,-2566.62500
0.21072,-2565.11572
0.21092,-2563.60449
0.21112,-2562.09253
0.21132,-2560.58008
0.21152,-2559.06641
0.21172,-2557.55225
0.21192,-2556.03711
0.21212,-2554.52124
0.21232,-2553.00488
0.21252,-2551.48828
0.21272,-2549.97021
0.21292,-2548.45117
0.21312,-2546.93164
0.21332,-2545.41113
0.21352,-2543.88965
0.21372,-2542.36768
0.21392,-2540.84473
0.21412,-2539.32129
0.21432,-2537.79785
0.21452,-2536.27271
0.21472,-2534.74658
0.21492,-2533.21973
0.21512,-2531.69238
0.21532,-2530.16406
0.21552,-2528.63501
0.21572,-2527.10498
0.21592,-2525.57446
0.21612,-2524.04395
0.21632,-2522.51172
0.21652,-2520.97876
0.21672,-2519.44507
0.21692,-2517.91040
0.21712,-2516.37500
0.21732,-2514.83887
0.21752,-2513.30176
0.21772,-2511.76416
0.21792,-2510.22656
0.21812,-2508.68750
0.21832,-2507.14722
0.21852,-2505.60620
0.21872,-2504.06470
0.21892,-2502.52197
0.21912,-2500.97900
0.21932,-2499.43506
0.21952,-2497.88989
0.21972,-2496.34521
0.21992,-2494.79883
0.22012,-2493.25146
0.22032,-2491.70361
0.22052,-2490.15479
0.22072,-2488.60522
0.22092,-2487.05469
0.22112,-2485.50342
0.22132,-2483.95166
0.22152,-2482.39990
0.22172,-2480.84619
0.22192,-2479.29175
0.22212,-2477.73657
0.22232,-2476.18066
0.22252,-2474.62402
0.22272,-2473.06641
0.22292,-2471.50781
0.22312,-2469.94873
0.22332,-2468.38892
0.22352,-2466.82886
0.22372,-2465.26733
0.22392,-2463.70508
0.22412,-2462.14160
0.22432,-2460.57812
0.22452,-2459.01318
0.22472,-2457.44751
0.22492,-2455.88110
0.22512,-2454.31396
0.22532,-2452.74683
0.22552,-2451.17822
0.22572,-2449.60864
0.22592,-2448.03809
0.22612,-2446.46680
0.22632,-2444.89478
0.22652,-2443.32202
0.22672,-2441.74854
0.22692,-2440.17407
0.22712,-2438.59961
0.22732,-2437.02344
0.22752,-2435.44678
0.22772,-2433.86914
0.22792,-2432.29053
0.22812,-2430.71143
0.22832,-2429.13135
0.22852,-2427.55029
0.22872,-2425.96875
0.22892,-2424.38696
0.22912,-2422.80371
0.22932,-2421.21973
0.22952,-2419.63477
0.22972,-2418.04883
0.22992,-2416.46240
0.23012,-2414.87500
0.23032,-2413.28662
0.23052,-2411.69775
0.23072,-2410.10889
0.23092,-2408.51807
0.23112,-2406.92651
0.23132,-2405.33447
0.23152,-2403.74121
0.23172,-2402.14697
0.23192,-2400.55225
0.23212,-2398.95679
0.23232,-2397.36035
0.23252,-2395.76440
0.23272,-2394.16626
0.23292,-2392.56738
0.23312,-2390.96777
0.23332,-2389.36719
0.23352,-2387.76587
0.23372,-2386.16382
0.23392,-2384.56104
0.23412,-2382.95703
0.23432,-2381.35352
0.23452,-2379.74805
0.23472,-2378.14185
0.23492,-2376.53491
0.23512,-2374.92676
0.23532,-2373.31836
0.23552,-2371.70874
0.23572,-2370.09839
0.23592,-2368.48706
0.23612,-2366.87622
0.23632,-2365.26343
0.23652,-2363.64941
0.23672,-2362.03516
0.23692,-2360.41992
0.23712,-2358.80371
0.23732,-2357.18677
0.23752,-2355.56885
0.23772,-2353.95020
0.23792,-2352.33154
0.23812,-2350.71143
0.23832,-2349.09033
0.23852,-2347.46826
0.23872,-2345.84546
0.23892,-2344.22192
0.23912,-2342.59766
0.23932,-2340.97217
0.23952,-2339.34619
0.23972,-2337.71997
0.23992,-2336.09229
0.24012,-2334.46387
0.24032,-2332.83423
0.24052,-2331.20386
0.24072,-2329.57275
0.24092,-2327.94067
0.24112,-2326.30811
0.24132,-2324.67432
0.24152,-2323.04053
0.24172,-2321.40527
0.24192,-2319.76953
0.24212,-2318.13232
0.24232,-2316.49438
0.24252,-2314.85571
0.24272,-2313.21631
0.24292,-2311.57617
0.24312,-2309.93481
0.24332,-2308.29370
0.24352,-2306.65063
0.24372,-2305.00708
0.24392,-2303.36255
0.24412,-2301.71729
0.24432,-2300.07080
0.24452,-2298.42383
0.24472,-2296.77563
0.24492,-2295.12695
0.24512,-2293.47852
0.24532,-2291.82788
0.24552,-2290.17651
0.24572,-2288.52441
0.24592,-2286.87134
0.24612,-2285.21729
0.24632,-2283.56274
0.24652,-2281.90723
0.24672,-2280.25073
0.24692,-2278.59424
0.24712,-2276.93652
0.24732,-2275.27734
0.24752,-2273.61743
0.24772,-2271.95703
0.24792,-2270.29541
0.24812,-2268.63281
0.24832,-2266.96973
0.24852,-2265.30542
0.24872,-2263.64185
0.24892,-2261.97607
0.24912,-2260.30908
0.24932,-2258.64185
0.24952,-2256.97363
0.24972,-2255.30420
0.24993,-2253.63403
0.25013,-2251.96338
0.25033,-2250.29126
0.25052,-2248.61987
0.25073,-2246.94629
0.25093,-2245.27197
0.25113,-2243.59668
0.25133,-2241.92065
0.25153,-2240.24365
0.25173,-2238.56592
0.25193,-2236.88721
0.25213,-2235.20776
0.25233,-2233.52832
0.25253,-2231.84741
0.25273,-2230.16504
0.25293,-2228.48218
0.25313,-2226.79834
0.25333,-2225.11377
0.25353,-2223.42798
0.25373,-2221.74170
0.25393,-2220.05444
0.25413,-2218.36719
0.25433,-2216.67822
0.25453,-2214.98828
0.25473,-2213.29761
0.25493,-2211.60596
0.25513,-2209.91357
0.25533,-2208.22021
0.25553,-2206.52612
0.25573,-2204.83105
0.25593,-2203.13599
0.25613,-2201.43921
0.25633,-2199.74146
0.25653,-2198.04272
0.25673,-2196.34351
0.25693,-2194.64307
0.25713,-2192.94189
0.25733,-2191.23975
0.25753,-2189.53687
0.25773,-2187.83398
0.25793,-2186.12939
0.25813,-2184.42383
0.25833,-2182.71753
0.25853,-2181.01025
0.25873,-2179.30225
0.25893,-2177.59302
0.25913,-2175.88330
0.25933,-2174.17236
0.25953,-2172.46167
0.25973,-2170.74902
0.25993,-2169.03564
0.26013,-2167.32129
0.26033,-2165.60620
0.26053,-2163.89014
0.26073,-2162.17310
0.26093,-2160.45532
0.26113,-2158.73657
0.26133,-2157.01782
0.26153,-2155.29736
0.26173,-2153.57617
0.26193,-2151.85400
0.26213,-2150.13086
0.26233,-2148.40674
0.26253,-2146.68188
0.26273,-2144.95605
0.26293,-2143.22949
0.26313,-2141.50269
0.26333,-2139.77441
0.26353,-2138.04517
0.26373,-2136.31494
0.26393,-2134.58398
0.26413,-2132.85181
0.26433,-2131.11890
0.26453,-2129.38525
0.26473,-2127.65039
0.26493,-2125.91602
0.26513,-2124.17969
0.26533,-2122.44214
0.26553,-2120.70410
0.26573,-2118.96484
0.26593,-2117.22485
0.26613,-2115.48389
0.26633,-2113.74219
0.26653,-2111.99976
0.26673,-2110.25610
0.26693,-2108.51270
0.26713,-2106.76709
0.26733,-2105.02100
0.26753,-2103.27393
0.26773,-2101.52588
0.26793,-2099.77710
0.26813,-2098.02710
0.26833,-2096.27637
0.26853,-2094.52490
0.26873,-2092.77319
0.26893,-2091.01978
0.26913,-2089.26538
0.26933,-2087.51025
0.26953,-2085.75415
0.26973,-2083.99707
0.26993,-2082.23926
0.27013,-2080.48022
0.27033,-2078.72070
0.27053,-2076.96094
0.27073,-2075.19946
0.27093,-2073.43701
0.27113,-2071.67383
0.27133,-2069.90942
0.27153,-2068.14429
0.27173,-2066.37842
0.27193,-2064.61133
0.27213,-2062.84326
0.27233,-2061.07544
0.27253,-2059.30615
0.27273,-2057.53540
0.27293,-2055.76367
0.27313,-2053.99146
0.27333,-2052.21826
0.27353,-2050.44385
0.27373,-2048.66870
0.27393,-2046.89258
0.27413,-2045.11670
0.27433,-2043.33887
0.27453,-2041.56006
0.27473,-2039.78027
0.27493,-2037.99988
0.27513,-2036.21826
0.27533,-2034.43567
0.27553,-2032.65259
0.27573,-2030.86816
0.27593,-2029.08423
0.27613,-2027.29785
0.27633,-2025.51086
0.27653,-2023.72302
0.27673,-2021.93420
0.27693,-2020.14453
0.27713,-2018.35376
0.27733,-2016.56213
0.27753,-2014.76953
0.27773,-2012.97729
0.27793,-2011.18286
0.27813,-2009.38770
0.27833,-2007.59143
0.27853,-2005.79419
0.27873,-2003.99634
0.27893,-2002.19739
0.27913,-2000.39746
0.27933,-1998.59656
0.27953,-1996.79602
0.27973,-1994.99329
0.27993,-1993.18958
0.28013,-1991.38501
0.28033,-1989.57959
0.28053,-1987.77344
0.28073,-1985.96606
0.28093,-1984.15796
0.28113,-1982.34863
0.28133,-1980.53979
0.28153,-1978.72876
0.28173,-1976.91687
0.28193,-1975.10400
0.28213,-1973.29016
0.28233,-1971.47534
0.28253,-1969.65967
0.28273,-1967.84326
0.28293,-1966.02576
0.28313,-1964.20825
0.28333,-1962.38892
0.28353,-1960.56860
0.28373,-1958.74744
0.28393,-1956.92529
0.28413,-1955.10205
0.28433,-1953.27808
0.28453,-1951.45325
0.28473,-1949.62720
0.28493,-1947.80151
0.28513,-1945.97363
0.28533,-1944.14490
0.28553,-1942.31531
0.28573,-1940.48462
0.28593,-1938.65308
0.28613,-1936.82056
0.28633,-1934.98706
0.28653,-1933.15283
0.28673,-1931.31860
0.28693,-1929.48242
0.28713,-1927.64526
0.28733,-1925.80725
0.28753,-1923.96802
0.28773,-1922.12805
0.28793,-1920.28687
0.28813,-1918.44519
0.28833,-1916.60229
0.28853,-1914.75977
0.28873,-1912.91479
0.28893,-1911.06921
0.28913,-1909.22241
0.28933,-1907.37500
0.28953,-1905.52661
0.28973,-1903.67700
0.28993,-1901.82654
0.29013,-1899.97534
0.29033,-1898.12390
0.29053,-1896.27051
0.29073,-1894.41638
0.29093,-1892.56128
0.29113,-1890.70508
0.29133,-1888.84802
0.29153,-1886.98999
0.29173,-1885.13110
0.29193,-1883.27124
0.29213,-1881.41138
0.29233,-1879.54932
0.29253,-1877.68677
0.29273,-1875.82300
0.29293,-1873.95825
0.29313,-1872.09253
0.29333,-1870.22607
0.29353,-1868.35840
0.29373,-1866.48987
0.29393,-1864.62158
0.29413,-1862.75110
0.29433,-1860.87964
0.29453,-1859.00720
0.29473,-1857.13379
0.29493,-1855.25964
0.29513,-1853.38428
0.29533,-1851.50806
0.29553,-1849.63086
0.29573,-1847.75415
0.29593,-1845.87500
0.29613,-1843.99475
0.29633,-1842.11365
0.29653,-1840.23169
0.29673,-1838.34888
0.29693,-1836.46484
0.29713,-1834.57996
0.29733,-1832.69397
0.29753,-1830.80847
0.29773,-1828.92041
0.29793,-1827.03186
0.29813,-1825.14209
0.29833,-1823.25122
0.29853,-1821.35986
0.29873,-1819.46716
0.29893,-1817.57349
0.29913,-1815.67896
0.29933,-1813.78442
0.29953,-1811.88770
0.29973,-1809.99048
0.29993,-1808.09180
0.30013,-1806.19238
0.30033,-1804.29224
0.30053,-1802.39075
0.30073,-1800.48828
0.30093,-1798.58496
0.30113,-1796.68176
0.30133,-1794.77637
0.30153,-1792.87000
0.30173,-1790.96277
0.30193,-1789.05457
0.30213,-1787.14539
0.30233,-1785.23535
0.30253,-1783.32397
0.30273,-1781.41187
0.30293,-1779.50000
0.30313,-1777.58582
0.30333,-1775.67078
0.30353,-1773.75476
0.30373,-1771.83765
0.30393,-1769.91956
0.30413,-1768.00049
0.30433,-1766.08057
0.30453,-1764.15942
0.30473,-1762.23877
0.30493,-1760.31580
0.30513,-1758.39185
0.30533,-1756.46680
0.30553,-1754.54077
0.30573,-1752.61377
0.30593,-1750.68591
0.30613,-1748.75732
0.30633,-1746.82739
0.30653,-1744.89746
0.30673,-1742.96582
0.30693,-1741.03296
0.30713,-1739.09912
0.30733,-1737.16431
0.30753,-1735.22827
0.30773,-1733.29126
0.30793,-1731.35376
0.30813,-1729.41479
0.30833,-1727.47607
0.30853,-1725.53540
0.30873,-1723.59351
0.30893,-1721.65088
0.30913,-1719.70679
0.30933,-1717.76221
0.30953,-1715.81641
0.30973,-1713.86987
0.30993,-1711.92188
0.31013,-1709.97437
0.31033,-1708.02441
0.31053,-1706.07397
0.31073,-1704.12207
0.31093,-1702.16919
0.31113,-1700.21533
0.31133,-1698.26050
0.31153,-1696.30493
0.31173,-1694.34814
0.31193,-1692.39038
0.31213,-1690.43262
0.31233,-1688.47290
0.31253,-1686.51196
0.31273,-1684.55029
0.31293,-1682.58740
0.31313,-1680.62354
0.31333,-1678.65845
0.31353,-1676.69312
0.31373,-1674.72607
0.31393,-1672.75928
0.31413,-1670.79028
0.31433,-1668.82056
0.31453,-1666.84985
0.31473,-1664.87769
0.31493,-1662.90503
0.31513,-1660.93115
0.31533,-1658.95581
0.31553,-1656.98022
0.31573,-1655.00415
0.31593,-1653.02661
0.31613,-1651.04761
0.31633,-1649.06763
0.31653,-1647.08643
0.31673,-1645.10449
0.31693,-1643.12134
0.31713,-1641.13721
0.31733,-1639.15210
0.31753,-1637.16724
0.31773,-1635.18018
0.31793,-1633.19214
0.31813,-1631.20288
0.31833,-1629.21289
0.31853,-1627.22144
0.31873,-1625.22925
0.31893,-1623.23608
0.31913,-1621.24170
0.31933,-1619.24780
0.31953,-1617.25146
0.31973,-1615.25415
0.31993,-1613.25562
0.32013,-1611.25659
0.32033,-1609.25586
0.32053,-1607.25464
0.32073,-1605.25220
0.32093,-1603.24829
0.32113,-1601.24512
0.32133,-1599.23950
0.32153,-1597.23291
0.32173,-1595.22534
0.32193,-1593.21704
0.32213,-1591.20703
0.32233,-1589.19653
0.32253,-1587.18457
0.32273,-1585.17188
0.32293,-1583.15942
0.32313,-1581.14429
0.32333,-1579.12866
0.32353,-1577.11182
0.32373,-1575.09375
0.32393,-1573.07495
0.32413,-1571.05493
0.32433,-1569.03369
0.32453,-1567.01172
0.32473,-1564.98999
0.32493,-1562.96606
0.32513,-1560.94067
0.32533,-1558.91431
0.32553,-1556.88696
0.32573,-1554.85889
0.32593,-1552.82935
0.32613,-1550.79907
0.32633,-1548.76758
0.32653,-1546.73657
0.32673,-1544.70288
0.32693,-1542.66846
0.32713,-1540.63257
0.32733,-1538.59644
0.32753,-1536.55835
0.32773,-1534.51978
0.32793,-1532.47998
0.32813,-1530.43896
0.32833,-1528.39844
0.32853,-1526.35571
0.32873,-1524.31177
0.32893,-1522.26685
0.32913,-1520.22046
0.32933,-1518.17358
0.32953,-1516.12524
0.32973,-1514.07617
0.32993,-1512.02588
0.33013,-1509.97583
0.33033,-1507.92358
0.33053,-1505.87012
0.33073,-1503.81543
0.33093,-1501.76001
0.33113,-1499.70337
0.33133,-1497.64575
0.33153,-1495.58716
0.33173,-1493.52734
0.33193,-1491.46777
0.33213,-1489.40601
0.33233,-1487.34302
0.33253,-1485.27905
0.33273,-1483.21411
0.33293,-1481.14771
0.33313,-1479.08081
0.33333,-1477.01270
0.33353,-1474.94336
0.33373,-1472.87427
0.33393,-1470.80273
0.33413,-1468.73047
0.33433,-1466.65698
0.33453,-1464.58252
0.33473,-1462.50659
0.33493,-1460.42993
0.33513,-1458.35229
0.33533,-1456.27344
0.33553,-1454.19458
0.33573,-1452.11377
0.33593,-1450.03149
0.33613,-1447.94849
0.33633,-1445.86450
0.33653,-1443.77905
0.33673,-1441.69287
0.33693,-1439.60547
0.33713,-1437.51733
0.33733,-1435.42871
0.33753,-1433.33813
0.33773,-1431.24658
0.33793,-1429.15381
0.33813,-1427.05981
0.33833,-1424.96509
0.33853,-1422.86890
0.33873,-1420.77197
0.33893,-1418.67383
0.33913,-1416.57593
0.33933,-1414.47559
0.33953,-1412.37427
0.33973,-1410.27197
0.33993,-1408.16846
0.34013,-1406.06372
0.34033,-1403.95825
0.34053,-1401.85132
0.34073,-1399.74341
0.34093,-1397.63623
0.34113,-1395.52612
0.34133,-1393.41504
0.34153,-1391.30273
0.34173,-1389.18970
0.34193,-1387.07520
0.34213,-1384.95996
0.34233,-1382.84351
0.34253,-1380.72583
0.34273,-1378.60840
0.34293,-1376.48853
0.34313,-1374.36792
0.34333,-1372.24585
0.34353,-1370.12280
0.34373,-1367.99902
0.34393,-1365.87378
0.34413,-1363.74731
0.34433,-1361.62012
0.34453,-1359.49292
0.34473,-1357.36328
0.34493,-1355.23267
0.34513,-1353.10083
0.34533,-1350.96802
0.34553,-1348.83423
0.34573,-1346.69946
0.34593,-1344.56323
0.34613,-1342.42578
0.34633,-1340.28882
0.34653,-1338.14941
0.34673,-1336.00903
0.34693,-1333.86743
0.34713,-1331.72461
0.34733,-1329.58105
0.34753,-1327.43579
0.34773,-1325.29028
0.34793,-1323.14282
0.34813,-1320.99609
0.34833,-1318.84668
0.34853,-1316.69629
0.34873,-1314.54468
0.34893,-1312.39233
0.34913,-1310.23828
0.34933,-1308.08374
0.34953,-1305.92773
0.34974,-1303.77075
0.34993,-1301.61377
0.35013,-1299.45483
0.35034,-1297.29443
0.35054,-1295.13306
0.35074,-1292.97046
0.35094,-1290.80664
0.35114,-1288.64209
0.35134,-1286.47607
0.35154,-1284.30884
0.35174,-1282.14233
0.35194,-1279.97290
0.35214,-1277.80273
0.35234,-1275.63135
0.35254,-1273.45874
0.35274,-1271.28516
0.35294,-1269.11035
0.35314,-1266.93433
0.35334,-1264.75708
0.35354,-1262.58032
0.35374,-1260.40112
0.35394,-1258.22095
0.35414,-1256.03931
0.35434,-1253.85669
0.35454,-1251.67334
0.35474,-1249.48828
0.35494,-1247.30249
0.35514,-1245.11499
0.35534,-1242.92798
0.35554,-1240.73901
0.35574,-1238.54858
0.35594,-1236.35669
0.35614,-1234.16406
0.35634,-1231.97046
0.35654,-1229.77539
0.35674,-1227.57935
0.35694,-1225.38184
0.35714,-1223.18384
0.35734,-1220.98560
0.35754,-1218.78491
0.35774,-1216.58325
0.35794,-1214.38013
0.35814,-1212.17627
0.35834,-1209.97144
0.35854,-1207.76514
0.35874,-1205.55786
0.35894,-1203.34937
0.35914,-1201.14087
0.35934,-1198.93018
0.35954,-1196.71826
0.35974,-1194.50537
0.35994,-1192.29126
0.36014,-1190.07593
0.36034,-1187.85938
0.36054,-1185.64185
0.36074,-1183.42285
0.36094,-1181.20435
0.36114,-1178.98340
0.36134,-1176.76147
0.36154,-1174.53833
0.36174,-1172.31372
0.36194,-1170.08813
0.36214,-1167.86157
0.36234,-1165.63354
0.36254,-1163.40479
0.36274,-1161.17603
0.36294,-1158.94434
0.36314,-1156.71216
0.36334,-1154.47876
0.36354,-1152.24390
0.36374,-1150.00806
0.36394,-1147.77124
0.36414,-1145.53271
0.36434,-1143.29370
0.36454,-1141.05444
0.36474,-1138.81274
0.36494,-1136.57007
0.36514,-1134.32617
0.36534,-1132.08130
0.36554,-1129.83496
0.36574,-1127.58765
0.36594,-1125.33911
0.36614,-1123.08960
0.36634,-1120.84009
0.36654,-1118.58813
0.36674,-1116.33521
0.36694,-1114.08081
0.36714,-1111.82544
0.36734,-1109.56860
0.36754,-1107.31079
0.36774,-1105.05200
0.36794,-1102.79224
0.36814,-1100.53198
0.36834,-1098.27002
0.36854,-1096.00659
0.36874,-1093.74146
0.36894,-1091.47583
0.36914,-1089.20874
0.36934,-1086.94067
0.36954,-1084.67163
0.36974,-1082.40063
0.36994,-1080.13037
0.37014,-1077.85767
0.37034,-1075.58374
0.37054,-1073.30859
0.37074,-1071.03198
0.37094,-1068.75464
0.37114,-1066.47583
0.37134,-1064.19604
0.37154,-1061.91504
0.37174,-1059.63452
0.37194,-1057.35083
0.37214,-1055.06616
0.37234,-1052.78052
0.37254,-1050.49390
0.37274,-1048.20581
0.37294,-1045.91675
0.37314,-1043.62622
0.37334,-1041.33472
0.37354,-1039.04346
0.37374,-1036.74927
0.37394,-1034.45435
0.37414,-1032.15796
0.37434,-1029.86060
0.37454,-1027.56177
0.37474,-1025.26221
0.37494,-1022.96118
0.37514,-1020.65894
0.37534,-1018.35718
0.37554,-1016.05249
0.37574,-1013.74683
0.37594,-1011.43970
0.37614,-1009.13184
0.37634,-1006.82275
0.37654,-1004.51245
0.37674,-1002.20044
0.37694,-999.88770
0.37714,-997.57495
0.37734,-995.26001
0.37754,-992.94360
0.37774,-990.62598
0.37794,-988.30737
0.37814,-985.98755
0.37834,-983.66626
0.37854,-981.34399
0.37874,-979.02026
0.37894,-976.69702
0.37914,-974.37109
0.37934,-972.04419
0.37954,-969.71582
0.37974,-967.38647
0.37994,-965.05591
0.38014,-962.72363
0.38034,-960.39111
0.38054,-958.05688
0.38074,-955.72241
0.38094,-953.38599
0.38114,-951.04810
0.38134,-948.70898
0.38154,-946.36841
0.38174,-944.02759
0.38194,-941.68481
0.38214,-939.34058
0.38234,-936.99561
0.38254,-934.65112
0.38274,-932.30347
0.38294,-929.95483
0.38314,-927.60498
0.38334,-925.25391
0.38354,-922.90161
0.38374,-920.54810
0.38394,-918.19360
0.38414,-915.83765
0.38434,-913.48193
0.38454,-911.12329
0.38474,-908.76392
0.38494,-906.40332
0.38514,-904.04126
0.38534,-901.67798
0.38554,-899.31396
0.38574,-896.94849
0.38594,-894.58130
0.38614,-892.21509
0.38634,-889.84546
0.38654,-887.47534
0.38674,-885.10352
0.38694,-882.73071
0.38714,-880.35669
0.38734,-877.98120
0.38754,-875.60474
0.38774,-873.22681
0.38794,-870.84937
0.38814,-868.46899
0.38834,-866.08765
0.38854,-863.70483
0.38874,-861.32153
0.38894,-858.93628
0.38914,-856.55005
0.38934,-854.16260
0.38954,-851.77368
0.38974,-849.38550
0.38994,-846.99390
0.39014,-844.60181
0.39034,-842.20801
0.39054,-839.81323
0.39074,-837.41699
0.39094,-835.01978
0.39114,-832.62085
0.39134,-830.22144
0.39154,-827.82202
0.39174,-825.41968
0.39194,-823.01587
0.39214,-820.61108
0.39234,-818.20532
0.39254,-815.79834
0.39274,-813.38965
0.39294,-810.98022
0.39314,-808.56909
0.39334,-806.15845
0.39354,-803.74536
0.39374,-801.33081
0.39394,-798.91479
0.39414,-796.49731
0.39434,-794.07935
0.39454,-791.65967
0.39474,-789.23901
0.39494,-786.81689
0.39514,-784.39478
0.39534,-781.97070
0.39554,-779.54517
0.39574,-777.11792
0.39594,-774.68945
0.39614,-772.26001
0.39634,-769.82935
0.39654,-767.39722
0.39674,-764.96411
0.39694,-762.53101
0.39714,-760.09546
0.39734,-757.65820
0.39754,-755.22021
0.39774,-752.78052
0.39794,-750.33984
0.39814,-747.89771
0.39834,-745.45435
0.39854,-743.01025
0.39874,-740.56592
0.39894,-738.11890
0.39914,-735.67065
0.39934,-733.22144
0.39954,-730.77026
0.39974,-728.31860
0.39994,-725.86499
0.40014,-723.41064
0.40034,-720.95435
0.40054,-718.49731
0.40074,-716.04028
0.40094,-713.58130
0.40114,-711.12036
0.40134,-708.65796
0.40154,-706.19507
0.40174,-703.73022
0.40194,-701.26392
0.40214,-698.79736
0.40234,-696.32886
0.40254,-693.86035
0.40274,-691.38940
0.40294,-688.91724
0.40314,-686.44409
0.40334,-683.96899
0.40354,-681.49292
0.40374,-679.01538
